taxis,Iarray,Varray
0.15,-0.0708196759792198,-5.90163966493499
0.151,-0.0727137395489709,-1.89406356975101
0.152,-0.0706002270235379,2.11351252543297
0.153,-0.0684867144981049,2.11351252543297
0.154,-0.0663732019726719,2.11351252543297
0.155,-0.064259689447239,2.11351252543297
0.156,-0.062146176921806,2.11351252543298
0.157,-0.060032664396373,2.11351252543296
0.158,-0.0579191518709401,2.11351252543294
0.159,-0.0558056393455071,2.11351252543297
0.16,-0.0536921268200741,2.11351252543298
0.161,-0.0515786142946412,2.11351252543296
0.162,-0.0494651017692082,2.11351252543298
0.163,-0.0473515892437752,2.11351252543296
0.164,-0.0475551364077866,-0.203547164011386
0.165,-0.047758683571798,-0.203547164011379
0.166,-0.0479622307358094,-0.203547164011379
0.167,-0.0481657778998207,-0.203547164011386
0.168,-0.0483693250638321,-0.203547164011386
0.169,-0.0485728722278435,-0.203547164011379
0.17,-0.0487764193918549,-0.203547164011386
0.171,-0.0489799665558663,-0.203547164011379
0.172,-0.0491835137198777,-0.203547164011386
0.173,-0.049387060883889,-0.203547164011379
0.174,-0.0495906080479004,-0.203547164011379
0.175,-0.0497941552119118,-0.203547164011386
0.176,-0.0511865465081095,-1.39239129619776
0.177,-0.0537677819364936,-2.58123542838406
0.178,-0.0563490173648777,-2.58123542838407
0.179,-0.0589302527932617,-2.58123542838406
0.18,-0.0615114882216458,-2.58123542838408
0.181,-0.0640927236500299,-2.58123542838405
0.182,-0.0666739590784139,-2.58123542838406
0.183,-0.0692551945067979,-2.58123542838401
0.184,-0.071836429935182,-2.58123542838406
0.185,-0.0744176653635661,-2.58123542838406
0.186,-0.0769989007919501,-2.58123542838406
0.187,-0.0795801362203342,-2.58123542838406
0.188,-0.0821613716487183,-2.58123542838406
0.189,-0.0827014553305319,-0.54008368181363
0.19,-0.0832415390123455,-0.54008368181363
0.191,-0.0837816226941591,-0.54008368181363
0.192,-0.0843217063759728,-0.54008368181363
0.193,-0.0848617900577864,-0.54008368181363
0.194,-0.0854018737396,-0.54008368181363
0.195,-0.0859419574214137,-0.54008368181363
0.196,-0.0864820411032273,-0.540083681813616
0.197,-0.0870221247850409,-0.540083681813644
0.198,-0.0875622084668545,-0.540083681813616
0.199,-0.0881022921486682,-0.54008368181363
0.2,-0.0886423758304818,-0.54008368181363
0.201,-0.0889825561932421,-0.340180362760248
0.202,-0.0891228332369489,-0.140277043706866
0.203,-0.0892631102806558,-0.140277043706879
0.204,-0.0894033873243626,-0.140277043706852
0.205,-0.0895436643680695,-0.140277043706893
0.206,-0.0896839414117764,-0.140277043706852
0.207,-0.0898242184554833,-0.140277043706879
0.208,-0.0899644954991901,-0.140277043706866
0.209,-0.090104772542897,-0.140277043706869
0.21,-0.0902450495866039,-0.140277043706879
0.211,-0.0903853266303107,-0.140277043706866
0.212,-0.0905256036740176,-0.140277043706866
0.213,-0.0906658807177246,-0.140277043706949
0.214,-0.0939618756606184,-3.29599494289378
0.215,-0.0972578706035122,-3.29599494289388
0.216,-0.100553865546406,-3.29599494289387
0.217,-0.1038498604893,-3.29599494289385
0.218,-0.107145855432194,-3.29599494289388
0.219,-0.110441850375088,-3.29599494289387
0.22,-0.113737845317982,-3.29599494289387
0.221,-0.117033840260875,-3.29599494289387
0.222,-0.120329835203769,-3.29599494289387
0.223,-0.123625830146663,-3.29599494289387
0.224,-0.126921825089557,-3.29599494289387
0.225,-0.130217820032451,-3.2959949428939
0.226,-0.130215093840063,0.0027261923881694
0.227,-0.126913646512393,3.30144732767023
0.228,-0.123612199184722,3.30144732767022
0.229,-0.120310751857052,3.30144732767022
0.23,-0.117009304529382,3.30144732767022
0.231,-0.113707857201712,3.30144732767022
0.232,-0.110406409874041,3.30144732767021
0.233,-0.107104962546371,3.30144732767022
0.234,-0.103803515218701,3.30144732767022
0.235,-0.100502067891031,3.30144732767021
0.236,-0.0972006205633606,3.30144732767022
0.237,-0.0938991732356904,3.30144732767022
0.238,-0.0905977259080201,3.30144732767022
0.239,-0.0962311490658271,-5.633423157807
0.24,-0.101864572223634,-5.63342315780717
0.241,-0.107497995381441,-5.633423157807
0.242,-0.113131418539248,-5.63342315780701
0.243,-0.118764841697055,-5.633423157807
0.244,-0.124398264854862,-5.633423157807
0.245,-0.130031688012669,-5.63342315780702
0.246,-0.135665111170476,-5.63342315780698
0.247,-0.141298534328283,-5.63342315780684
0.248,-0.14693195748609,-5.63342315780698
0.249,-0.152565380643897,-5.63342315780704
0.25,-0.158198803801704,-5.63342315780701
0.251,-0.161153768280928,-2.95496447922344
0.252,-0.161430274081567,-0.276505800639925
0.253,-0.161706779882207,-0.276505800639953
0.254,-0.161983285682847,-0.276505800639925
0.255,-0.162259791483487,-0.276505800639953
0.256,-0.162536297284127,-0.276505800639925
0.257,-0.162812803084767,-0.276505800639953
0.258,-0.163089308885407,-0.276505800639925
0.259,-0.163365814686047,-0.276505800639953
0.26,-0.163642320486687,-0.276505800639925
0.261,-0.163918826287327,-0.276505800639925
0.262,-0.164195332087967,-0.276505800639925
0.263,-0.164471837888607,-0.276505800639953
0.264,-0.15849038989559,5.98144799301705
0.265,-0.152508941902573,5.98144799301708
0.266,-0.146527493909556,5.98144799301705
0.267,-0.140546045916539,5.98144799301705
0.268,-0.134564597923521,5.98144799301705
0.269,-0.128583149930504,5.98144799301705
0.27,-0.122601701937487,5.98144799301705
0.271,-0.11662025394447,5.98144799301708
0.272,-0.110638805951453,5.98144799301705
0.273,-0.104657357958436,5.98144799301705
0.274,-0.0986759099654191,5.98144799301707
0.275,-0.092694461972402,5.98144799301705
0.276,-0.0938063871410304,-1.11192516862835
0.277,-0.102011685471303,-8.20529833027297
0.278,-0.110216983801576,-8.20529833027275
0.279,-0.118422282131849,-8.20529833027298
0.28,-0.126627580462122,-8.20529833027297
0.281,-0.134832878792395,-8.20529833027297
0.282,-0.143038177122668,-8.20529833027297
0.283,-0.151243475452941,-8.20529833027297
0.284,-0.159448773783214,-8.205298330273
0.285,-0.167654072113487,-8.20529833027294
0.286,-0.17585937044376,-8.20529833027294
0.287,-0.184064668774033,-8.205298330273
0.288,-0.192269967104306,-8.20529833027297
0.289,-0.191215533026054,1.05443407825215
0.29,-0.190161098947802,1.05443407825209
0.291,-0.18910666486955,1.05443407825209
0.292,-0.188052230791298,1.05443407825206
0.293,-0.186997796713045,1.05443407825209
0.294,-0.185943362634793,1.05443407825209
0.295,-0.184888928556541,1.05443407825209
0.296,-0.183834494478289,1.05443407825206
0.297,-0.182780060400037,1.05443407825209
0.298,-0.181725626321785,1.05443407825209
0.299,-0.180671192243533,1.05443407825209
0.3,-0.179616758165281,1.05443407825206
0.301,-0.176523927681915,3.09283048336567
0.302,-0.171392700793436,5.13122688847922
0.303,-0.166261473904957,5.13122688847922
0.304,-0.161130247016477,5.13122688847925
0.305,-0.155999020127998,5.13122688847919
0.306,-0.150867793239519,5.13122688847922
0.307,-0.14573656635104,5.13122688847922
0.308,-0.140605339462561,5.13122688847922
0.309,-0.135474112574081,5.13122688847922
0.31,-0.130342885685602,5.13122688847922
0.311,-0.125211658797123,5.13122688847922
0.312,-0.120080431908644,5.13122688847923
0.313,-0.114949205020164,5.13122688847922
0.314,-0.121978706897776,-7.02950187761155
0.315,-0.129008208775388,-7.02950187761154
0.316,-0.136037710652999,-7.02950187761153
0.317,-0.143067212530611,-7.02950187761155
0.318,-0.150096714408222,-7.02950187761155
0.319,-0.157126216285834,-7.02950187761153
0.32,-0.164155718163445,-7.02950187761155
0.321,-0.171185220041057,-7.02950187761153
0.322,-0.178214721918668,-7.02950187761155
0.323,-0.18524422379628,-7.02950187761155
0.324,-0.192273725673892,-7.02950187761153
0.325,-0.199303227551503,-7.02950187761153
0.326,-0.202983155291497,-3.67992773999359
0.327,-0.203313508893873,-0.330353602376376
0.328,-0.203643862496249,-0.330353602376432
0.329,-0.203974216098626,-0.330353602376348
0.33,-0.204304569701002,-0.330353602376404
0.331,-0.204634923303379,-0.330353602376376
0.332,-0.204965276905755,-0.330353602376376
0.333,-0.205295630508131,-0.330353602376376
0.334,-0.205625984110508,-0.330353602376404
0.335,-0.205956337712884,-0.330353602376404
0.336,-0.20628669131526,-0.330353602376348
0.337,-0.206617044917637,-0.330353602376404
0.338,-0.206947398520013,-0.330353602376376
0.339,-0.208622105786799,-1.6747072667857
0.34,-0.210296813053585,-1.67470726678565
0.341,-0.21197152032037,-1.6747072667857
0.342,-0.213646227587156,-1.67470726678567
0.343,-0.215320934853942,-1.67470726678567
0.344,-0.216995642120727,-1.6747072667857
0.345,-0.218670349387513,-1.6747072667857
0.346,-0.220345056654299,-1.67470726678565
0.347,-0.222019763921084,-1.6747072667857
0.348,-0.22369447118787,-1.67470726678567
0.349,-0.225369178454656,-1.67470726678567
0.35,-0.227043885721441,-1.67470726678567
0.351,-0.227397617893851,-0.35373217240911
0.352,-0.226430374971883,0.96724292196759
0.353,-0.225463132049915,0.967242921967508
0.354,-0.224495889127948,0.967242921967508
0.355,-0.22352864620598,0.967242921967536
0.356,-0.222561403284013,0.967242921967481
0.357,-0.221594160362045,0.967242921967508
0.358,-0.220626917440078,0.967242921967508
0.359,-0.21965967451811,0.967242921967536
0.36,-0.218692431596143,0.967242921967481
0.361,-0.217725188674175,0.967242921967536
0.362,-0.216757945752208,0.967242921967508
0.363,-0.215790702830241,0.967242921967314
0.364,-0.218736613636783,-2.94591080654277
0.365,-0.221682524443326,-2.94591080654274
0.366,-0.224628435249869,-2.94591080654277
0.367,-0.227574346056412,-2.94591080654271
0.368,-0.230520256862954,-2.94591080654274
0.369,-0.233466167669497,-2.94591080654274
0.37,-0.23641207847604,-2.94591080654271
0.371,-0.239357989282583,-2.94591080654277
0.372,-0.242303900089125,-2.94591080654271
0.373,-0.245249810895668,-2.94591080654277
0.374,-0.248195721702211,-2.94591080654271
0.375,-0.251141632508754,-2.94591080654277
0.376,-0.253854782394966,-2.71314988621196
0.377,-0.256335171360847,-2.4803889658811
0.378,-0.258815560326728,-2.48038896588115
0.379,-0.261295949292609,-2.48038896588115
0.38,-0.26377633825849,-2.4803889658811
0.381,-0.266256727224371,-2.48038896588115
0.382,-0.268737116190252,-2.48038896588115
0.383,-0.271217505156133,-2.4803889658811
0.384,-0.273697894122015,-2.48038896588115
0.385,-0.276178283087896,-2.4803889658811
0.386,-0.278658672053777,-2.48038896588115
0.387,-0.281139061019658,-2.48038896588115
0.388,-0.283619449985539,-2.48038896588087
0.389,-0.282308730478671,1.31071950686734
0.39,-0.280998010971804,1.31071950686729
0.391,-0.279687291464937,1.3107195068674
0.392,-0.278376571958069,1.3107195068674
0.393,-0.277065852451202,1.3107195068674
0.394,-0.275755132944335,1.3107195068674
0.395,-0.274444413437467,1.3107195068674
0.396,-0.2731336939306,1.3107195068674
0.397,-0.271822974423732,1.3107195068674
0.398,-0.270512254916865,1.3107195068674
0.399,-0.269201535409998,1.31071950686734
0.4,-0.26789081590313,1.31071950686745
0.401,-0.267646785290184,0.244030612945867
0.402,-0.26846944357116,-0.822658280975829
0.403,-0.269292101852136,-0.822658280975829
0.404,-0.270114760133112,-0.822658280975829
0.405,-0.270937418414088,-0.822658280975829
0.406,-0.271760076695064,-0.822658280975829
0.407,-0.272582734976039,-0.822658280975829
0.408,-0.273405393257015,-0.822658280975829
0.409,-0.274228051537991,-0.822658280975774
0.41,-0.275050709818967,-0.822658280975829
0.411,-0.275873368099943,-0.822658280975829
0.412,-0.276696026380918,-0.822658280975829
0.413,-0.277518684661894,-0.822658280975829
0.414,-0.282567055553587,-5.04837089169257
0.415,-0.287615426445279,-5.04837089169263
0.416,-0.292663797336972,-5.04837089169257
0.417,-0.297712168228665,-5.04837089169285
0.418,-0.302760539120357,-5.04837089169263
0.419,-0.30780891001205,-5.04837089169263
0.42,-0.312857280903742,-5.04837089169257
0.421,-0.317905651795435,-5.04837089169257
0.422,-0.322954022687128,-5.04837089169263
0.423,-0.32800239357882,-5.04837089169263
0.424,-0.333050764470513,-5.04837089169257
0.425,-0.338099135362206,-5.04837089169263
0.426,-0.339929648455401,-1.83051309319509
0.427,-0.338542303750099,1.38734470530155
0.428,-0.337154959044797,1.38734470530161
0.429,-0.335767614339496,1.38734470530161
0.43,-0.334380269634194,1.38734470530155
0.431,-0.332992924928893,1.38734470530166
0.432,-0.331605580223591,1.38734470530155
0.433,-0.330218235518289,1.38734470530161
0.434,-0.328830890812988,1.38734470530161
0.435,-0.327443546107686,1.38734470530161
0.436,-0.326056201402385,1.38734470530161
0.437,-0.324668856697083,1.38734470530155
0.438,-0.323281511991782,1.38734470530161
0.439,-0.328964936327258,-5.68342433547652
0.44,-0.334648360662735,-5.68342433547647
0.441,-0.340331784998211,-5.68342433547641
0.442,-0.346015209333687,-5.68342433547652
0.443,-0.351698633669164,-5.68342433547647
0.444,-0.35738205800464,-5.68342433547647
0.445,-0.363065482340117,-5.68342433547652
0.446,-0.368748906675593,-5.68342433547647
0.447,-0.37443233101107,-5.68342433547647
0.448,-0.380115755346546,-5.68342433547647
0.449,-0.385799179682023,-5.68342433547652
0.45,-0.391482604017499,-5.68342433547647
0.451,-0.393281671796894,-1.79906777939437
0.452,-0.391196383020207,2.08528877668684
0.453,-0.38911109424352,2.0852887766869
0.454,-0.387025805466833,2.0852887766869
0.455,-0.384940516690146,2.08528877668679
0.456,-0.382855227913459,2.0852887766869
0.457,-0.380769939136772,2.0852887766869
0.458,-0.378684650360086,2.0852887766869
0.459,-0.376599361583399,2.08528877668684
0.46,-0.374514072806712,2.08528877668695
0.461,-0.372428784030025,2.08528877668684
0.462,-0.370343495253338,2.0852887766869
0.463,-0.368258206476651,2.08528877668684
0.464,-0.370265957592587,-2.00775111593621
0.465,-0.372273708708524,-2.00775111593654
0.466,-0.37428145982446,-2.00775111593643
0.467,-0.376289210940397,-2.00775111593654
0.468,-0.378296962056333,-2.00775111593654
0.469,-0.38030471317227,-2.00775111593643
0.47,-0.382312464288206,-2.00775111593654
0.471,-0.384320215404143,-2.00775111593654
0.472,-0.386327966520079,-2.00775111593648
0.473,-0.388335717636016,-2.00775111593654
0.474,-0.390343468751952,-2.00775111593648
0.475,-0.392351219867889,-2.00775111593654
0.476,-0.393945394201749,-1.59417433386011
0.477,-0.395125991753533,-1.18059755178362
0.478,-0.396306589305316,-1.18059755178373
0.479,-0.3974871868571,-1.18059755178362
0.48,-0.398667784408884,-1.1805975517838
0.481,-0.399848381960668,-1.18059755178368
0.482,-0.401028979512451,-1.18059755178368
0.483,-0.402209577064235,-1.18059755178368
0.484,-0.403390174616019,-1.18059755178368
0.485,-0.404570772167802,-1.18059755178373
0.486,-0.405751369719586,-1.18059755178362
0.487,-0.40693196727137,-1.18059755178373
0.488,-0.408112564823153,-1.18059755178373
0.489,-0.410651931773752,-2.53936695059864
0.49,-0.413191298724351,-2.53936695059853
0.491,-0.415730665674949,-2.53936695059858
0.492,-0.418270032625548,-2.53936695059853
0.493,-0.420809399576146,-2.53936695059858
0.494,-0.423348766526745,-2.53936695059853
0.495,-0.425888133477343,-2.53936695059858
0.496,-0.428427500427942,-2.53936695059853
0.497,-0.430966867378541,-2.53936695059858
0.498,-0.433506234329139,-2.53936695059853
0.499,-0.436045601279738,-2.53936695059858
0.5,-0.438584968230336,-2.53936695059858
0.501,-0.440708842749184,-2.12387451884804
0.502,-0.442417224836282,-1.70838208709761
0.503,-0.444125606923379,-1.70838208709761
0.504,-0.445833989010477,-1.7083820870975
0.505,-0.447542371097575,-1.70838208709761
0.506,-0.449250753184672,-1.70838208709761
0.507,-0.45095913527177,-1.70838208709756
0.508,-0.452667517358867,-1.70838208709761
0.509,-0.454375899445965,-1.70838208709761
0.51,-0.456084281533063,-1.70838208709756
0.511,-0.45779266362016,-1.70838208709761
0.512,-0.459501045707258,-1.70838208709756
0.513,-0.461209427794356,-1.70838208709778
0.514,-0.465957011538813,-4.74758374445777
0.515,-0.470704595283271,-4.74758374445777
0.516,-0.475452179027729,-4.74758374445777
0.517,-0.480199762772187,-4.74758374445777
0.518,-0.484947346516644,-4.74758374445755
0.519,-0.489694930261102,-4.74758374445771
0.52,-0.49444251400556,-4.74758374445782
0.521,-0.499190097750017,-4.74758374445777
0.522,-0.503937681494475,-4.74758374445766
0.523,-0.508685265238933,-4.74758374445782
0.524,-0.513432848983391,-4.74758374445782
0.525,-0.518180432727849,-4.74758374445782
0.526,-0.520610566869594,-2.43013414174564
0.527,-0.520723251408627,-0.112684539033014
0.528,-0.52083593594766,-0.112684539033014
0.529,-0.520948620486693,-0.112684539033014
0.53,-0.521061305025726,-0.112684539032903
0.531,-0.521173989564759,-0.112684539033125
0.532,-0.521286674103792,-0.112684539033014
0.533,-0.521399358642825,-0.112684539033014
0.534,-0.521512043181858,-0.112684539033014
0.535,-0.521624727720891,-0.112684539033014
0.536,-0.521737412259924,-0.112684539033014
0.537,-0.521850096798957,-0.112684539033014
0.538,-0.52196278133799,-0.112684539033014
0.539,-0.524087992582118,-2.12521124412712
0.54,-0.526213203826245,-2.12521124412712
0.541,-0.528338415070372,-2.12521124412712
0.542,-0.530463626314499,-2.12521124412701
0.543,-0.532588837558626,-2.12521124412712
0.544,-0.534714048802753,-2.12521124412712
0.545,-0.53683926004688,-2.12521124412712
0.546,-0.538964471291007,-2.12521124412701
0.547,-0.541089682535134,-2.12521124412712
0.548,-0.543214893779261,-2.12521124412712
0.549,-0.545340105023389,-2.12521124412712
0.55,-0.547465316267516,-2.12521124412712
0.551,-0.551492094592352,-4.02677832483655
0.552,-0.557420439997898,-5.92834540554576
0.553,-0.563348785403444,-5.92834540554576
0.554,-0.569277130808989,-5.92834540554565
0.555,-0.575205476214535,-5.92834540554576
0.556,-0.581133821620081,-5.92834540554576
0.557,-0.587062167025627,-5.92834540554565
0.558,-0.592990512431172,-5.92834540554576
0.559,-0.598918857836718,-5.92834540554576
0.56,-0.604847203242264,-5.92834540554565
0.561,-0.61077554864781,-5.92834540554576
0.562,-0.616703894053355,-5.92834540554576
0.563,-0.622632239458901,-5.92834540554565
0.564,-0.62352384518685,-0.891605727949218
0.565,-0.624415450914799,-0.891605727949218
0.566,-0.625307056642749,-0.891605727949107
0.567,-0.626198662370698,-0.891605727949218
0.568,-0.627090268098647,-0.891605727949218
0.569,-0.627981873826596,-0.891605727949107
0.57,-0.628873479554545,-0.891605727949329
0.571,-0.629765085282495,-0.891605727949107
0.572,-0.630656691010444,-0.891605727949218
0.573,-0.631548296738393,-0.891605727949107
0.574,-0.632439902466342,-0.891605727949218
0.575,-0.633331508194291,-0.891605727949218
0.576,-0.634169708474718,-0.838200280426692
0.577,-0.634954503307622,-0.784794832904365
0.578,-0.635739298140527,-0.784794832904278
0.579,-0.636524092973431,-0.784794832904167
0.58,-0.637308887806335,-0.784794832904278
0.581,-0.638093682639239,-0.784794832904278
0.582,-0.638878477472143,-0.784794832904167
0.583,-0.639663272305048,-0.784794832904278
0.584,-0.640448067137952,-0.784794832904278
0.585,-0.641232861970856,-0.784794832904278
0.586,-0.64201765680376,-0.784794832904167
0.587,-0.642802451636665,-0.784794832904389
0.588,-0.64358724646957,-0.784794832904722
0.589,-0.648824287311823,-5.2370408422534
0.59,-0.654061328154076,-5.23704084225351
0.591,-0.65929836899633,-5.23704084225351
0.592,-0.664535409838583,-5.2370408422534
0.593,-0.669772450680837,-5.23704084225351
0.594,-0.67500949152309,-5.23704084225351
0.595,-0.680246532365344,-5.23704084225351
0.596,-0.685483573207597,-5.23704084225351
0.597,-0.690720614049851,-5.23704084225351
0.598,-0.695957654892104,-5.23704084225351
0.599,-0.701194695734358,-5.2370408422534
0.6,-0.706431736576611,-5.2370408422534
0.601,-0.711251343386302,-4.8196068096904
0.602,-0.715653516163429,-4.40217277712706
0.603,-0.720055688940556,-4.40217277712717
0.604,-0.724457861717683,-4.40217277712717
0.605,-0.72886003449481,-4.40217277712706
0.606,-0.733262207271937,-4.40217277712706
0.607,-0.737664380049064,-4.40217277712717
0.608,-0.742066552826192,-4.40217277712717
0.609,-0.746468725603319,-4.40217277712706
0.61,-0.750870898380446,-4.40217277712717
0.611,-0.755273071157573,-4.40217277712695
0.612,-0.7596752439347,-4.40217277712717
0.613,-0.764077416711827,-4.40217277712717
0.614,-0.7645112328684,-0.433816156572564
0.615,-0.764945049024972,-0.433816156572342
0.616,-0.765378865181544,-0.433816156572342
0.617,-0.765812681338117,-0.433816156572453
0.618,-0.766246497494689,-0.433816156572564
0.619,-0.766680313651262,-0.433816156572342
0.62,-0.767114129807834,-0.433816156572453
0.621,-0.767547945964407,-0.433816156572453
0.622,-0.767981762120979,-0.433816156572453
0.623,-0.768415578277552,-0.433816156572453
0.624,-0.768849394434124,-0.433816156572342
0.625,-0.769283210590696,-0.433816156572564
0.626,-0.771638382164419,-2.35517157372233
0.627,-0.775914909155292,-4.27652699087277
0.628,-0.780191436146164,-4.27652699087288
0.629,-0.784467963137037,-4.27652699087266
0.63,-0.78874449012791,-4.27652699087277
0.631,-0.793021017118783,-4.27652699087277
0.632,-0.797297544109655,-4.27652699087277
0.633,-0.801574071100528,-4.27652699087266
0.634,-0.805850598091401,-4.27652699087288
0.635,-0.810127125082274,-4.27652699087266
0.636,-0.814403652073146,-4.27652699087277
0.637,-0.818680179064019,-4.27652699087277
0.638,-0.822956706054892,-4.27652699087277
0.639,-0.8279745612706,-5.0178552157083
0.64,-0.832992416486308,-5.01785521570807
0.641,-0.838010271702017,-5.01785521570818
0.642,-0.843028126917725,-5.0178552157083
0.643,-0.848045982133433,-5.01785521570807
0.644,-0.853063837349141,-5.01785521570818
0.645,-0.858081692564849,-5.01785521570818
0.646,-0.863099547780558,-5.0178552157083
0.647,-0.868117402996266,-5.01785521570807
0.648,-0.873135258211974,-5.01785521570818
0.649,-0.878153113427682,-5.0178552157083
0.65,-0.88317096864339,-5.01785521570818
0.651,-0.885645840228579,-2.47487158518833
0.652,-0.885577728183248,0.0681120453310812
0.653,-0.885509616137917,0.0681120453310812
0.654,-0.885441504092585,0.0681120453311923
0.655,-0.885373392047254,0.0681120453310812
0.656,-0.885305280001923,0.0681120453311923
0.657,-0.885237167956592,0.0681120453310812
0.658,-0.885169055911261,0.0681120453309702
0.659,-0.88510094386593,0.0681120453311923
0.66,-0.885032831820599,0.0681120453310812
0.661,-0.884964719775268,0.0681120453310812
0.662,-0.884896607729937,0.0681120453311923
0.663,-0.884828495684605,0.0681120453310812
0.664,-0.895838684136351,-11.0101884517456
0.665,-0.906848872588097,-11.0101884517455
0.666,-0.917859061039842,-11.0101884517455
0.667,-0.928869249491588,-11.0101884517455
0.668,-0.939879437943333,-11.0101884517455
0.669,-0.950889626395079,-11.0101884517456
0.67,-0.961899814846824,-11.0101884517456
0.671,-0.97291000329857,-11.0101884517455
0.672,-0.983920191750315,-11.0101884517455
0.673,-0.994930380202061,-11.0101884517455
0.674,-1.00594056865381,-11.0101884517455
0.675,-1.01695075710555,-11.0101884517457
0.676,-1.02199311317456,-5.04235606900382
0.677,-1.02106763686082,0.925476313736517
0.678,-1.02014216054708,0.925476313736517
0.679,-1.01921668423335,0.925476313736295
0.68,-1.01829120791961,0.925476313736517
0.681,-1.01736573160587,0.925476313736517
0.682,-1.01644025529214,0.925476313736517
0.683,-1.0155147789784,0.925476313736517
0.684,-1.01458930266466,0.925476313736295
0.685,-1.01366382635093,0.925476313736517
0.686,-1.01273835003719,0.925476313736517
0.687,-1.01181287372345,0.925476313736517
0.688,-1.01088739740972,0.925476313735406
0.689,-1.0179698936728,-7.08249626308532
0.69,-1.02505238993589,-7.08249626308532
0.691,-1.03213488619898,-7.08249626308532
0.692,-1.03921738246206,-7.08249626308532
0.693,-1.04629987872515,-7.08249626308554
0.694,-1.05338237498823,-7.08249626308532
0.695,-1.06046487125132,-7.08249626308532
0.696,-1.0675473675144,-7.08249626308554
0.697,-1.07462986377749,-7.08249626308532
0.698,-1.08171236004057,-7.08249626308532
0.699,-1.08879485630366,-7.08249626308532
0.7,-1.09587735256674,-7.08249626308532
0.701,-1.10075891203075,-4.88155946400348
0.702,-1.10343953469567,-2.68062266492119
0.703,-1.10612015736059,-2.68062266492141
0.704,-1.10880078002551,-2.68062266492149
0.705,-1.11148140269043,-2.68062266492141
0.706,-1.11416202535535,-2.68062266492141
0.707,-1.11684264802027,-2.68062266492119
0.708,-1.1195232706852,-2.68062266492164
0.709,-1.12220389335012,-2.68062266492119
0.71,-1.12488451601504,-2.68062266492141
0.711,-1.12756513867996,-2.68062266492141
0.712,-1.13024576134488,-2.68062266492119
0.713,-1.1329263840098,-2.68062266492208
0.714,-1.14055678876133,-7.6304047515272
0.715,-1.14818719351286,-7.63040475152742
0.716,-1.15581759826439,-7.63040475152742
0.717,-1.16344800301591,-7.63040475152742
0.718,-1.17107840776744,-7.63040475152742
0.719,-1.17870881251897,-7.6304047515272
0.72,-1.1863392172705,-7.63040475152742
0.721,-1.19396962202202,-7.63040475152742
0.722,-1.20160002677355,-7.6304047515272
0.723,-1.20923043152508,-7.63040475152742
0.724,-1.2168608362766,-7.63040475152742
0.725,-1.22449124102813,-7.6304047515272
